comment_id,post_id,topic,comment_text,intent,sentiment_label,likes_on_comment,posted_on
C00011_P037,P037,Social Anxiety,no because a documentary about me 💀,validation,relatable,11,2025-07-20
C00012_P037,P037,Social Anxiety,my hands shake when the phone rings too,personal_story,relatable,7,2025-07-20
C00013_P037,P037,Social Anxiety,sir this is my diary page ?!,validation,relatable,10,2025-07-20
C00014_P037,P037,Social Anxiety,sir this is my diary page lmao,validation,relatable,11,2025-07-20
C00015_P037,P037,Social Anxiety,sir thsi is my diary page da,validation,relatable,8,2025-07-20
C00016_P037,P037,Social Anxiety,this speaks for my whole generation!!,validation,relatable,16,2025-07-20
C00017_P037,P037,Social Anxiety,ok but my biography 😅,validation,relatable,14,2025-07-20
C00018_P037,P037,Social Anxiety,stating the obvious since 2020,sarcasm,neutral,12,2025-07-20
C00019_P037,P037,Social Anxiety,sending this to the group chat with no context 😭,validation,relatable,10,2025-07-20
C00020_P037,P037,Social Anxiety,ok so so me no cap,validation,relatable,10,2025-07-20
C00021_P037,P037,Social Anxiety,I came to instagram to turn my brain off and instead you described it perfectly lol,validation,relatable,12,2025-07-20
C00022_P037,P037,Social Anxiety,fr it me ong,validation,relatable,11,2025-07-20
C00023_P037,P037,Social Anxiety,hello?? exactly what I go through ?!,validation,relatable,6,2025-07-20
C00024_P037,P037,Social Anxiety,unfortunately yes,ambiguous,relatable,11,2025-07-20
C00025_P037,P037,Social Anxiety,I'm in this post and I don't like it istg,validation,relatable,13,2025-07-20
C00026_P037,P037,Social Anxiety,nah me in one post fr fr,validation,relatable,10,2025-07-20
C00027_P037,P037,Social Anxiety,literally my last three years in one video pls,validation,relatable,6,2025-07-20
C00028_P037,P037,Social Anxiety,wait personal at this point lmaoo,validation,relatable,13,2025-07-20
C00029_P037,P037,Social Anxiety,song name please? sis,generic,neutral,8,2025-07-20
C00030_P037,P037,Social Anxiety,backgorund music name? 🔥,generic,neutral,9,2025-07-20
C00031_P037,P037,Social Anxiety,fr my biography lmaoo,validation,relatable,8,2025-07-20
C00032_P037,P037,Social Anxiety,i came to instagram to turn my brain off and instead you described it perfectly bhai,validation,relatable,9,2025-07-20
C00033_P037,P037,Social Anxiety,that's literally me 😭😭,validation,relatable,13,2025-07-20
C00034_P037,P037,Social Anxiety,check my page,generic,neutral,11,2025-07-20
C00035_P037,P037,Social Anxiety,i relate to this too much lol,validation,relatable,8,2025-07-20
C00036_P037,P037,Social Anxiety,took the words right out of my mouth istg,validation,relatable,14,2025-07-20
C00037_P037,P037,Social Anxiety,dm for promotions btw,generic,neutral,14,2025-07-20
C00038_P037,P037,Social Anxiety,the honesty is refreshing,ambiguous,neutral,14,2025-07-20
C00039_P037,P037,Social Anxiety,bro exactly what i go through lmaoo,validation,relatable,9,2025-07-20
C00040_P037,P037,Social Anxiety,personally attacked,ambiguous,relatable,10,2025-07-20
C00041_P037,P037,Social Anxiety,which app is this? 👍,generic,neutral,18,2025-07-20
C00042_P037,P037,Social Anxiety,painfully accurate ong,validation,relatable,13,2025-07-20
C00043_P037,P037,Social Anxiety,"ok but this is literally everyone, ntohing unique",sarcasm,neutral,5,2025-07-20
C00044_P037,P037,Social Anxiety,i felt that 🥲🥲,validation,relatable,6,2025-07-20
C00045_P037,P037,Social Anxiety,the algorithm finally did something right bro,generic,neutral,10,2025-07-20
C00046_P037,P037,Social Anxiety,I'm in this post and I don't like it ngl,validation,relatable,15,2025-07-20
C00047_P037,P037,Social Anxiety,DESERVES WAY MORE LIKES !!,generic,neutral,11,2025-07-20
C00048_P037,P037,Social Anxiety,deep. very deep.,sarcasm,neutral,11,2025-07-20
C00049_P037,P037,Social Anxiety,ok so it me,validation,relatable,7,2025-07-20
C00050_P037,P037,Social Anxiety,sir this is my diary page 🥲,validation,relatable,12,2025-07-20
C00051_P037,P037,Social Anxiety,"another relatable page, how original",sarcasm,neutral,14,2025-07-20
C00052_P037,P037,Social Anxiety,this is so me no cap,validation,relatable,10,2025-07-20
C00053_P037,P037,Social Anxiety,the way too real lol,validation,relatable,13,2025-07-20
C00054_P037,P037,Social Anxiety,FACTS SIS,generic,neutral,16,2025-07-20
C00055_P037,P037,Social Anxiety,"everyone overthinks, nothing special",sarcasm,neutral,8,2025-07-20
C00056_P037,P037,Social Anxiety,nah my biography pls,validation,relatable,11,2025-07-20
C00057_P037,P037,Social Anxiety,the way screenshot of my head fr fr,validation,relatable,9,2025-07-20
C00058_P037,P037,Social Anxiety,a mood,ambiguous,relatable,13,2025-07-20
C00059_P037,P037,Social Anxiety,the way the story of ym life,validation,relatable,11,2025-07-20
C00060_P037,P037,Social Anxiety,facts,generic,neutral,12,2025-07-20
C00061_P037,P037,Social Anxiety,why does this feel personal lmao,validation,relatable,13,2025-07-20
C00062_P037,P037,Social Anxiety,it's too accurate fr fr,validation,relatable,10,2025-07-20
C00063_P037,P037,Social Anxiety,not me my brain on a normal tuesday anna,validation,relatable,15,2025-07-20
C00064_P037,P037,Social Anxiety,follow for follow? 🔥,generic,neutral,11,2025-07-20
C00065_P037,P037,Social Anxiety,love this page macha,generic,neutral,8,2025-07-20
C00066_P037,P037,Social Anxiety,exactly.,ambiguous,neutral,12,2025-07-20
C00067_P037,P037,Social Anxiety,deserves way more likes 🔥,generic,neutral,13,2025-07-20
C00068_P037,P037,Social Anxiety,background music name? btw,generic,neutral,9,2025-07-20
C00069_P037,P037,Social Anxiety,you read my diary lol,validation,relatable,14,2025-07-20
C00070_P037,P037,Social Anxiety,the timing of this post is suspicious!!,validation,relatable,15,2025-07-20
C00071_P037,P037,Social Anxiety,your page will blow up sis,generic,neutral,9,2025-07-20
C00072_P037,P037,Social Anxiety,I felt that ong,validation,relatable,17,2025-07-20
C00073_P037,P037,Social Anxiety,🔥🔥 bro,generic,neutral,8,2025-07-20
C00074_P037,P037,Social Anxiety,every frame is my biography 🥲,validation,relatable,8,2025-07-20
C00075_P037,P037,Social Anxiety,wow,ambiguous,relatable,8,2025-07-20
C00076_P037,P037,Social Anxiety,😍,generic,neutral,15,2025-07-20
C00077_P037,P037,Social Anxiety,IT'S THE ACCURACY FOR ME,ambiguous,relatable,12,2025-07-20
C00078_P037,P037,Social Anxiety,UNDERRATED PAGE FR,generic,neutral,8,2025-07-20
C00079_P037,P037,Social Anxiety,I didn't consent to being exposed fr fr,validation,relatable,10,2025-07-20
C00080_P037,P037,Social Anxiety,love this page !!,generic,neutral,12,2025-07-20
C00081_P037,P037,Social Anxiety,fr too reaaal 💀,validation,relatable,7,2025-07-20
C00082_P037,P037,Social Anxiety,I relate to this too much lmao,validation,relatable,14,2025-07-20
C00083_P037,P037,Social Anxiety,first comment 🔥,generic,neutral,13,2025-07-20
C00084_P037,P037,Social Anxiety,the algorithm finally did something right 🔥,generic,neutral,11,2025-07-20
C00085_P037,P037,Social Anxiety,realest thing on my feed today,ambiguous,relatable,16,2025-07-20
C00086_P037,P037,Social Anxiety,I'm in this post and I don't like it 🥲,validation,relatable,10,2025-07-20
C00087_P037,P037,Social Anxiety,awesome work!,generic,neutral,18,2025-07-20
C00088_P037,P037,Social Anxiety,wait too accurate yaar,validation,relatable,12,2025-07-20
C00089_P037,P037,Social Anxiety,nah my brain on a normal tuesday istg,validation,relatable,12,2025-07-20
C00090_P037,P037,Social Anxiety,haha,generic,neutral,8,2025-07-20
C00091_P037,P037,Social Anxiety,took the words right out of my omuth...,validation,relatable,14,2025-07-20
C00092_P037,P037,Social Anxiety,sir this is my diary page 😭😭,validation,relatable,10,2025-07-20
C00093_P037,P037,Social Anxiety,hello?? my brain on a normal tuesday 🥲,validation,relatable,8,2025-07-20
C00094_P037,P037,Social Anxiety,that's a documentary about me!!,validation,relatable,5,2025-07-20
C00095_P037,P037,Social Anxiety,wow so relatable 🙄,sarcasm,neutral,11,2025-07-20
C00096_P037,P037,Social Anxiety,"why did this describe my entire existence in 30 seconds, I'm filing a complaint 😭😭",validation,relatable,11,2025-07-20
C00097_P037,P037,Social Anxiety,SENDING THIS TO THE GROUP CHAT WITH NO CONTEXT LOL,validation,relatable,12,2025-07-20
C00098_P037,P037,Social Anxiety,ok this one hurt,ambiguous,relatable,14,2025-07-20
C00099_P037,P037,Social Anxiety,background music name?!,generic,neutral,7,2025-07-20
C00100_P037,P037,Social Anxiety,watched this five times already anna,validation,relatable,13,2025-07-20
C00101_P037,P037,Social Anxiety,that hit close to home,validation,relatable,8,2025-07-20
C00102_P037,P037,Social Anxiety,"found this page today, already binged everything 🔥",generic,neutral,14,2025-07-20
C00103_P037,P037,Social Anxiety,deserves way more likes!,generic,neutral,13,2025-07-20
C00104_P037,P037,Social Anxiety,i'm going to pretend i didn't read this 😭😭,validation,relatable,11,2025-07-20
C00105_P037,P037,Social Anxiety,excuse me exactly what i go through 😭,validation,relatable,12,2025-07-20
C00106_P037,P037,Social Anxiety,"watched this, closed the app, opened it again, watched it again. yeah. ngl",validation,relatable,9,2025-07-20
C00107_P037,P037,Social Anxiety,every frame si my biography,validation,relatable,10,2025-07-20
C00108_P037,P037,Social Anxiety,posted at the right time 🔥,generic,neutral,14,2025-07-20
C00109_P037,P037,Social Anxiety,posted at the right time ++,generic,neutral,10,2025-07-20
C00110_P037,P037,Social Anxiety,"CAME HERE TO LAUGH, STAYED TO CONFRONT MYSELF 🥲🥲",validation,relatable,10,2025-07-20
C00111_P037,P037,Social Anxiety,do a collab with us :),generic,neutral,11,2025-07-20
C00112_P037,P037,Social Anxiety,nah my whole life,validation,relatable,14,2025-07-20
C00113_P037,P037,Social Anxiety,the timing of this post is suspicious yaar,validation,relatable,9,2025-07-20
C00114_P037,P037,Social Anxiety,literally personal at this point anna,validation,relatable,8,2025-07-20
C00115_P037,P037,Social Anxiety,stop describing me lmao,validation,relatable,12,2025-07-20
C00116_P037,P037,Social Anxiety,"why did this describe my entire existence in 30 seconds, I'm filing a complaint fr fr",validation,relatable,14,2025-07-20
C00117_P037,P037,Social Anxiety,"sent this to my best friend at 2am and she replied why is this us, I still have no answer lmao",validation,relatable,7,2025-07-20
C00118_P037,P037,Social Anxiety,facts 👍,generic,neutral,9,2025-07-20
C00119_P037,P037,Social Anxiety,nah my biography 😭😭,validation,relatable,8,2025-07-20
C00000_P038,P038,Dating & Situationships,i've never been so seen lmao,validation,relatable,12,2025-07-22
C00001_P038,P038,Dating & Situationships,"sure, totally me",sarcasm,neutral,7,2025-07-22
C00002_P038,P038,Dating & Situationships,"hold on, too real pls",validation,relatable,12,2025-07-22
C00003_P038,P038,Dating & Situationships,the last line though,ambiguous,relatable,9,2025-07-22
C00004_P038,P038,Dating & Situationships,"another relatable page, ohw original",sarcasm,neutral,12,2025-07-22
C00005_P038,P038,Dating & Situationships,hello?? screenshot of my head lmaoo,validation,relatable,7,2025-07-22
C00006_P038,P038,Dating & Situationships,reading this at 3am was a mistake,validation,relatable,8,2025-07-22
C00007_P038,P038,Dating & Situationships,"came here to laugh, stayed to confront myself pls",validation,relatable,14,2025-07-22
C00008_P038,P038,Dating & Situationships,do one about hostellers please,question,neutral,9,2025-07-22
C00009_P038,P038,Dating & Situationships,TOOK THE WORDS RIGHT OUT OF MY MOUTH 🥲🥲,validation,relatable,14,2025-07-22
C00010_P038,P038,Dating & Situationships,what's the song used here?,question,neutral,9,2025-07-22
C00011_P038,P038,Dating & Situationships,what camera do you use?,question,neutral,12,2025-07-22
C00012_P038,P038,Dating & Situationships,mood.,ambiguous,neutral,12,2025-07-22
C00013_P038,P038,Dating & Situationships,"hold on, it me lmao",validation,relatable,11,2025-07-22
C00014_P038,P038,Dating & Situationships,part 3 when?,question,neutral,9,2025-07-22
C00015_P038,P038,Dating & Situationships,the edit quality is insane!,generic,neutral,8,2025-07-22
C00016_P038,P038,Dating & Situationships,wait my brain on a normal tuesday 😭,validation,relatable,6,2025-07-22
C00017_P038,P038,Dating & Situationships,"why does this have no likes, underrated",question,neutral,9,2025-07-22
C00018_P038,P038,Dating & Situationships,he said 'we'll see' and I said ok like a fool,personal_story,relatable,12,2025-07-22
C00019_P038,P038,Dating & Situationships,follow for follow? :),generic,neutral,16,2025-07-22
C00020_P038,P038,Dating & Situationships,follow for follow? btw,generic,neutral,14,2025-07-22
C00021_P038,P038,Dating & Situationships,wait my whole life bhai,validation,relatable,13,2025-07-22
C00022_P038,P038,Dating & Situationships,"hold on, so me 😅",validation,relatable,13,2025-07-22
C00023_P038,P038,Dating & Situationships,NO YEAH,ambiguous,neutral,12,2025-07-22
C00024_P038,P038,Dating & Situationships,mine left me on delivered for 3 days 😭,personal_story,relatable,9,2025-07-22
C00025_P038,P038,Dating & Situationships,took the words right out of my mouth istg,validation,relatable,15,2025-07-22
C00026_P038,P038,Dating & Situationships,the ending 😭,ambiguous,relatable,12,2025-07-22
C00027_P038,P038,Dating & Situationships,posted at the right time btw,generic,neutral,11,2025-07-22
C00028_P038,P038,Dating & Situationships,why does this feel personal istg,validation,relatable,7,2025-07-22
C00029_P038,P038,Dating & Situationships,🔥🔥 ++,generic,neutral,10,2025-07-22
C00030_P038,P038,Dating & Situationships,WHAT APP IS THIS?,question,neutral,10,2025-07-22
C00031_P038,P038,Dating & Situationships,TRUE THAT SIS,generic,neutral,14,2025-07-22
C00032_P038,P038,Dating & Situationships,when is part 2?,generic,neutral,11,2025-07-22
C00033_P038,P038,Dating & Situationships,I didn't consent to being exposed bhai,validation,relatable,10,2025-07-22
C00034_P038,P038,Dating & Situationships,why is this my whole life,validation,relatable,17,2025-07-22
C00035_P038,P038,Dating & Situationships,do you take content requests?,question,neutral,7,2025-07-22
C00036_P038,P038,Dating & Situationships,stop describing me 💀,validation,relatable,10,2025-07-22
C00037_P038,P038,Dating & Situationships,nah my biography lmaoo,validation,relatable,6,2025-07-22
C00038_P038,P038,Dating & Situationships,WHICH APP IS THIS?!,generic,neutral,13,2025-07-22
C00039_P038,P038,Dating & Situationships,first comemnt,generic,neutral,15,2025-07-22
C00040_P038,P038,Dating & Situationships,exactly this,ambiguous,relatable,9,2025-07-22
C00041_P038,P038,Dating & Situationships,wait my last three years in one video pls,validation,relatable,14,2025-07-22
C00042_P038,P038,Dating & Situationships,is this based on real events?,question,neutral,9,2025-07-22
C00043_P038,P038,Dating & Situationships,literally too real fr fr,validation,relatable,15,2025-07-22
C00044_P038,P038,Dating & Situationships,why is this it me lmao,validation,relatable,13,2025-07-22
C00045_P038,P038,Dating & Situationships,love this page ++,generic,neutral,13,2025-07-22
C00046_P038,P038,Dating & Situationships,this is my everyday routine yaar,validation,relatable,5,2025-07-22
C00047_P038,P038,Dating & Situationships,this is so me lol,validation,relatable,16,2025-07-22
C00048_P038,P038,Dating & Situationships,why is this screenshot of my head lmaoo,validation,relatable,13,2025-07-22
