comment_id,post_id,topic,comment_text,intent,sentiment_label,likes_on_comment,posted_on,clean,relatable_tag,relatable_probability,lexicon_score
C00000_P043,P043,Social Anxiety,wow okay,ambiguous,relatable,18,2025-07-29,wow okay,Neutral,0.408,0.0
C00001_P043,P043,Social Anxiety,i've never been so seen yaar,validation,relatable,9,2025-07-29,i've never been so seen yaar,Relatable,0.9304,0.34
C00002_P043,P043,Social Anxiety,love this page 👍,generic,neutral,16,2025-07-29,love this page,Neutral,0.0197,-0.34
C00003_P043,P043,Social Anxiety,this speaks for my whole generation ong,validation,relatable,10,2025-07-29,this speaks for my whole generation ong,Relatable,0.9754,0.0
C00004_P043,P043,Social Anxiety,I felt that 🥲,validation,relatable,10,2025-07-29,i felt that,Relatable,0.935,0.34
C00005_P043,P043,Social Anxiety,bro screenshot of my head lmaoo,validation,relatable,9,2025-07-29,bro screenshot of my head lmaoo,Relatable,0.949,0.0
C00006_P043,P043,Social Anxiety,song name please? ++,generic,neutral,11,2025-07-29,song name please,Neutral,0.019,-0.34
C00007_P043,P043,Social Anxiety,I paused. sat down. processde. same. 🥲🥲,validation,relatable,8,2025-07-29,i paused sat down processde same,Relatable,0.9121,0.34
C00008_P043,P043,Social Anxiety,uncomfortably accurate,ambiguous,neutral,11,2025-07-29,uncomfortably accurate,Neutral,0.1746,0.34
C00009_P043,P043,Social Anxiety,fr personal at this point yaar,validation,relatable,11,2025-07-29,fr personal at this point yaar,Relatable,0.9621,0.0
C00010_P043,P043,Social Anxiety,"I rehearse before ordering coffee, no exaggeration",personal_story,relatable,13,2025-07-29,i rehearse before ordering coffee no exaggeration,Relatable,0.8775,0.0
C00011_P043,P043,Social Anxiety,you read my diary no cap,validation,relatable,14,2025-07-29,you read my diary no cap,Relatable,0.9711,0.0
C00012_P043,P043,Social Anxiety,why is this too accurate 🥲🥲,validation,relatable,10,2025-07-29,why is this too accurate,Relatable,0.9734,0.34
C00013_P043,P043,Social Anxiety,facts bro,generic,neutral,9,2025-07-29,facts bro,Neutral,0.0378,0.0
C00014_P043,P043,Social Anxiety,the timing of this post is suspicious lol,validation,relatable,9,2025-07-29,the timing of this post is suspicious lol,Relatable,0.9555,0.0
C00015_P043,P043,Social Anxiety,that hit close to home...,validation,relatable,8,2025-07-29,that hit close to home,Relatable,0.9468,0.34
C00016_P043,P043,Social Anxiety,my hands shake when the phone rings too,personal_story,relatable,6,2025-07-29,my hands shake when the phone rings too,Relatable,0.9051,0.0
C00017_P043,P043,Social Anxiety,why is this my biography da,validation,relatable,10,2025-07-29,why is this my biography da,Relatable,0.9791,0.0
C00018_P043,P043,Social Anxiety,wait personal at this point lol,validation,relatable,9,2025-07-29,wait personal at this point lol,Relatable,0.9508,0.0
C00019_P043,P043,Social Anxiety,dm for promotions bro,generic,neutral,16,2025-07-29,dm for promotions bro,Neutral,0.02,-0.34
C00020_P043,P043,Social Anxiety,why does this feel personal lmaoo,validation,relatable,11,2025-07-29,why does this feel personal lmaoo,Relatable,0.9432,0.0
C00021_P043,P043,Social Anxiety,took the words right out of my mouth,validation,relatable,10,2025-07-29,took the words right out of my mouth,Relatable,0.9668,0.0
C00022_P043,P043,Social Anxiety,true that 🔥,generic,neutral,11,2025-07-29,true that,Neutral,0.0249,0.34
C00023_P043,P043,Social Anxiety,i relate to this too much fr fr,validation,relatable,8,2025-07-29,i relate to this too much fr fr,Relatable,0.9827,0.0
C00024_P043,P043,Social Anxiety,"came here to laugh, stayed to confront myself 🥲",validation,relatable,10,2025-07-29,came here to laugh stayed to confront myself,Relatable,0.9669,0.34
C00025_P043,P043,Social Anxiety,ok but a documentary about me 😅,validation,relatable,12,2025-07-29,ok but a documentary about me,Relatable,0.9572,0.34
C00026_P043,P043,Social Anxiety,I agree,generic,neutral,11,2025-07-29,i agree,Neutral,0.0316,0.0
C00000_P044,P044,Dating & Situationships,yes because everyone does this obviously,sarcasm,neutral,6,2025-07-30,yes because everyone does this obviously,Neutral,0.0767,0.0
C00001_P044,P044,Dating & Situationships,haha true 👍,generic,neutral,11,2025-07-30,haha true,Neutral,0.0086,0.34
C00002_P044,P044,Dating & Situationships,wow okay then,ambiguous,relatable,11,2025-07-30,wow okay then,Neutral,0.4985,0.0
C00003_P044,P044,Dating & Situationships,ok this one hurt,ambiguous,relatable,9,2025-07-30,ok this one hurt,Neutral,0.4574,0.34
C00004_P044,P044,Dating & Situationships,"sent this to my best friend at 2am and she replied why is this us, I still have no answer ?!",validation,relatable,16,2025-07-30,sent this to my best friend at am and she replied why is this us i still have no answer !,Relatable,0.9388,0.2
C00005_P044,P044,Dating & Situationships,"ok but this is literally everyone, nothing unique",sarcasm,neutral,15,2025-07-30,ok but this is literally everyone nothing unique,Neutral,0.088,0.34
C00006_P044,P044,Dating & Situationships,nah my last three years in one video fr fr,validation,relatable,12,2025-07-30,nah my last three years in one video fr fr,Relatable,0.983,0.0
C00007_P044,P044,Dating & Situationships,smooht transitions btw,generic,neutral,11,2025-07-30,smooht transitions btw,Neutral,0.0358,0.0
C00008_P044,P044,Dating & Situationships,so true sis,generic,neutral,14,2025-07-30,so true sis,Neutral,0.0234,0.34
C00009_P044,P044,Dating & Situationships,awesome work :),generic,neutral,7,2025-07-30,awesome work,Neutral,0.0299,-0.34
C00010_P044,P044,Dating & Situationships,can we get a version with english subtitles?,question,neutral,13,2025-07-30,can we get a version with english subtitles,Neutral,0.0604,0.0
C00011_P044,P044,Dating & Situationships,I reelate to this too much bhai,validation,relatable,7,2025-07-30,i reelate to this too much bhai,Relatable,0.956,0.0
C00012_P044,P044,Dating & Situationships,is this based on real events?,question,neutral,13,2025-07-30,is this based on real events,Neutral,0.0778,0.34
C00013_P044,P044,Dating & Situationships,keep it up btw,generic,neutral,9,2025-07-30,keep it up btw,Neutral,0.0227,0.0
C00014_P044,P044,Dating & Situationships,what app is this?,question,neutral,14,2025-07-30,what app is this,Neutral,0.0518,-0.34
C00015_P044,P044,Dating & Situationships,he said 'we'll see' and I said ok like a fool,personal_story,relatable,16,2025-07-30,he said 'we'll see' and i said ok like a fool,Relatable,0.8539,0.0
C00016_P044,P044,Dating & Situationships,"another relatable page, how original",sarcasm,neutral,8,2025-07-30,another relatable page how original,Neutral,0.0229,0.0
C00017_P044,P044,Dating & Situationships,stop describing me ong,validation,relatable,10,2025-07-30,stop describing me ong,Relatable,0.9679,0.34
C00018_P044,P044,Dating & Situationships,so true,generic,neutral,17,2025-07-30,so true,Neutral,0.0315,0.34
C00019_P044,P044,Dating & Situationships,your page will blow up,generic,neutral,11,2025-07-30,your page will blow up,Neutral,0.0171,-0.34
C00020_P044,P044,Dating & Situationships,reading this at 3am was a mistake...,validation,relatable,14,2025-07-30,reading this at am was a mistake,Relatable,0.9542,0.0
C00021_P044,P044,Dating & Situationships,😍 btw,generic,neutral,11,2025-07-30,btw,Neutral,0.0307,0.0
C00022_P044,P044,Dating & Situationships,check my page!,generic,neutral,10,2025-07-30,check my page!,Neutral,0.0322,-0.14
C00023_P044,P044,Dating & Situationships,it's one thing to make a meme and another to describe my whole personality,validation,relatable,9,2025-07-30,it's one thing to make a meme and another to describe my whole personality,Relatable,0.9471,0.0
C00024_P044,P044,Dating & Situationships,part 3 when?,question,neutral,8,2025-07-30,part when,Neutral,0.0328,-0.34
C00025_P044,P044,Dating & Situationships,do you take content requests?,question,neutral,13,2025-07-30,do you take content requests,Neutral,0.0476,0.0
C00026_P044,P044,Dating & Situationships,who allowed you to expose me ilke this 🥲,validation,relatable,10,2025-07-30,who allowed you to expose me ilke this,Relatable,0.9334,0.34
C00027_P044,P044,Dating & Situationships,this is so me ong,validation,relatable,11,2025-07-30,this is so me ong,Relatable,0.98,0.34
C00028_P044,P044,Dating & Situationships,this is the kind of post you save at 2am and rewatch when it happens again ngl,validation,relatable,11,2025-07-30,this is the kind of post you save at am and rewatch when it happens again ngl,Relatable,0.9445,0.0
C00029_P044,P044,Dating & Situationships,song name please?,generic,neutral,11,2025-07-30,song name please,Neutral,0.019,-0.34
C00030_P044,P044,Dating & Situationships,this felt personal,ambiguous,relatable,14,2025-07-30,this felt personal,Relatable,0.7053,0.34
C00031_P044,P044,Dating & Situationships,hello?? it me istg,validation,relatable,17,2025-07-30,hello it me istg,Relatable,0.964,0.34
C00032_P044,P044,Dating & Situationships,THE EDIT QUALITY IS INSANE !!,generic,neutral,10,2025-07-30,the edit quality is insane !!,Neutral,0.0239,0.06
C00033_P044,P044,Dating & Situationships,took the words right out of my mouth 💀,validation,relatable,14,2025-07-30,took the words right out of my mouth,Relatable,0.9668,0.0
C00034_P044,P044,Dating & Situationships,so true macha,generic,neutral,13,2025-07-30,so true macha,Neutral,0.0203,0.34
C00035_P044,P044,Dating & Situationships,took the words right out of my mouth no cap,validation,relatable,11,2025-07-30,took the words right out of my mouth no cap,Relatable,0.9758,0.0
C00036_P044,P044,Dating & Situationships,free followers in bio,generic,neutral,16,2025-07-30,free followers in bio,Neutral,0.0357,-0.68
C00037_P044,P044,Dating & Situationships,THE CAPTION THOUGH,ambiguous,neutral,8,2025-07-30,the caption though,Relatable,0.5925,0.0
C00038_P044,P044,Dating & Situationships,it's too accurate!!,validation,relatable,7,2025-07-30,it's too accurate!!,Relatable,0.9825,0.4
C00039_P044,P044,Dating & Situationships,mine left me on delivered for 3 days 😭,personal_story,relatable,14,2025-07-30,mine left me on delivered for days,Relatable,0.9144,0.34
C00040_P044,P044,Dating & Situationships,I'm in this post and I don't like it!!,validation,relatable,10,2025-07-30,i'm in this post and i don't like it!!,Relatable,0.9555,0.4
C00041_P044,P044,Dating & Situationships,i'm going to pretend i didn't read this 😅,validation,relatable,14,2025-07-30,i'm going to pretend i didn't read this,Relatable,0.9746,0.0
C00042_P044,P044,Dating & Situationships,where are you from?,question,neutral,15,2025-07-30,where are you from,Neutral,0.0668,0.0
C00043_P044,P044,Dating & Situationships,"why did this describe my entire existence in 30 seconds, i'm filing a complaint no cap",validation,relatable,6,2025-07-30,why did this describe my entire existence in seconds i'm filing a complaint no cap,Relatable,0.9426,0.0
C00044_P044,P044,Dating & Situationships,any tips for the 2am version of this?,question,neutral,14,2025-07-30,any tips for the am version of this,Neutral,0.104,-0.34
C00045_P044,P044,Dating & Situationships,deserves way more likes 👍,generic,neutral,10,2025-07-30,deserves way more likes,Neutral,0.0361,0.0
C00046_P044,P044,Dating & Situationships,that hit close to home no cap,validation,relatable,11,2025-07-30,that hit close to home no cap,Relatable,0.9718,0.34
C00047_P044,P044,Dating & Situationships,genuinely how do you know my life,validation,relatable,12,2025-07-30,genuinely how do you know my life,Relatable,0.9197,0.0
C00048_P044,P044,Dating & Situationships,part 2 please?,question,neutral,15,2025-07-30,part please,Neutral,0.0278,-0.34
C00049_P044,P044,Dating & Situationships,SADLY ACCURATE,ambiguous,neutral,5,2025-07-30,sadly accurate,Relatable,0.5629,0.34
C00050_P044,P044,Dating & Situationships,😍 👍,generic,neutral,11,2025-07-30,,Neutral,0.2792,0.0
C00051_P044,P044,Dating & Situationships,THE WAY THE STORY OF MY LIFE LMAOO,validation,relatable,12,2025-07-30,the way the story of my life lmaoo,Relatable,0.982,0.0
C00052_P044,P044,Dating & Situationships,stop describing me ?!,validation,relatable,12,2025-07-30,stop describing me !,Relatable,0.9611,0.54
C00053_P044,P044,Dating & Situationships,I feel seen,ambiguous,neutral,12,2025-07-30,i feel seen,Neutral,0.3236,0.34
C00054_P044,P044,Dating & Situationships,who hurt you bro,sarcasm,neutral,8,2025-07-30,who hurt you bro,Neutral,0.0399,0.34
C00055_P044,P044,Dating & Situationships,cool edit ++,generic,neutral,9,2025-07-30,cool edit,Neutral,0.0241,-0.68
C00056_P044,P044,Dating & Situationships,why is this so me 😭😭,validation,relatable,10,2025-07-30,why is this so me,Relatable,0.9539,0.34
C00057_P044,P044,Dating & Situationships,that's screenshot of my head fr fr,validation,relatable,13,2025-07-30,that's screenshot of my head fr fr,Relatable,0.9731,0.0
C00058_P044,P044,Dating & Situationships,do one about hostellers please,question,neutral,9,2025-07-30,do one about hostellers please,Neutral,0.0472,0.0
C00059_P044,P044,Dating & Situationships,every frame is my biography ong,validation,relatable,8,2025-07-30,every frame is my biography ong,Relatable,0.9766,0.0
C00060_P044,P044,Dating & Situationships,posted at the right time bro,generic,neutral,16,2025-07-30,posted at the right time bro,Neutral,0.0396,0.0
C00061_P044,P044,Dating & Situationships,the timing of this post is suspicious yaar,validation,relatable,4,2025-07-30,the timing of this post is suspicious yaar,Relatable,0.9648,0.0
C00062_P044,P044,Dating & Situationships,smooth transitions,generic,neutral,20,2025-07-30,smooth transitions,Neutral,0.0534,0.0
C00063_P044,P044,Dating & Situationships,that hit close to home lol,validation,relatable,12,2025-07-30,that hit close to home lol,Relatable,0.935,0.34
C00064_P044,P044,Dating & Situationships,i'm in this post and i don't like it fr fr,validation,relatable,14,2025-07-30,i'm in this post and i don't like it fr fr,Relatable,0.9798,0.0
C00065_P044,P044,Dating & Situationships,sending this to the group chat with no context pls,validation,relatable,9,2025-07-30,sending this to the group chat with no context pls,Relatable,0.9685,0.0
C00066_P044,P044,Dating & Situationships,the way i did this exact thing this morning and now i'm being called out publicly pls,validation,relatable,5,2025-07-30,the way i did this exact thing this morning and now i'm being called out publicly pls,Relatable,0.9254,0.34
C00067_P044,P044,Dating & Situationships,personally attacked,ambiguous,relatable,13,2025-07-30,personally attacked,Neutral,0.238,0.34
C00068_P044,P044,Dating & Situationships,why is this a documentary about me 🥲🥲,validation,relatable,14,2025-07-30,why is this a documentary about me,Relatable,0.9637,0.34
C00069_P044,P044,Dating & Situationships,which college is this?,question,neutral,13,2025-07-30,which college is this,Neutral,0.0804,0.0
C00070_P044,P044,Dating & Situationships,took the words right out of my mouth lmaoo,validation,relatable,8,2025-07-30,took the words right out of my mouth lmaoo,Relatable,0.9689,0.0
C00071_P044,P044,Dating & Situationships,dm for promotions,generic,neutral,13,2025-07-30,dm for promotions,Neutral,0.0208,-0.34
C00072_P044,P044,Dating & Situationships,lol ok ++,generic,neutral,13,2025-07-30,lol ok,Neutral,0.0618,0.0
C00073_P044,P044,Dating & Situationships,not me screenshot of my head 😅,validation,relatable,12,2025-07-30,not me screenshot of my head,Relatable,0.9897,0.34
C00074_P044,P044,Dating & Situationships,what's the song used here?,question,neutral,13,2025-07-30,what's the song used here,Neutral,0.0843,-0.34
